iso_code,continent,location,date,new_cases_smoothed_per_million,people_vaccinated_per_hundred
BRB,North America,Barbados,2020-12-26,22.37,1.56
BRB,North America,Barbados,2020-12-27,24.359,1.56
BRB,North America,Barbados,2020-12-28,21.873,1.56
BRB,North America,Barbados,2020-12-29,21.873,1.56
BRB,North America,Barbados,2020-12-30,21.376,1.56
BRB,North America,Barbados,2020-12-31,18.89,1.56
BRB,North America,Barbados,2021-01-01,23.862,1.56
BRB,North America,Barbados,2021-01-02,21.376,1.56
BRB,North America,Barbados,2021-01-03,99.423,1.56
BRB,North America,Barbados,2021-01-04,119.805,1.56
BRB,North America,Barbados,2021-01-05,135.216,1.56
BRB,North America,Barbados,2021-01-06,184.431,1.56
BRB,North America,Barbados,2021-01-07,178.962,1.56
BRB,North America,Barbados,2021-01-08,191.39,1.56
BRB,North America,Barbados,2021-01-09,205.31,1.56
BRB,North America,Barbados,2021-01-10,160.072,1.56
BRB,North America,Barbados,2021-01-11,138.199,1.56
BRB,North America,Barbados,2021-01-12,161.563,1.56
BRB,North America,Barbados,2021-01-13,131.239,1.56
BRB,North America,Barbados,2021-01-14,145.655,1.56
BRB,North America,Barbados,2021-01-15,127.262,1.56
BRB,North America,Barbados,2021-01-16,142.673,1.56
BRB,North America,Barbados,2021-01-17,107.874,1.56
BRB,North America,Barbados,2021-01-18,104.892,1.56
BRB,North America,Barbados,2021-01-19,63.134,1.56
BRB,North America,Barbados,2021-01-20,74.071,1.56
BRB,North America,Barbados,2021-01-21,59.654,1.56
BRB,North America,Barbados,2021-01-22,59.654,1.56
BRB,North America,Barbados,2021-01-23,122.291,1.56
BRB,North America,Barbados,2021-01-24,145.158,1.56
BRB,North America,Barbados,2021-01-25,152.118,1.56
BRB,North America,Barbados,2021-01-26,152.118,1.56
BRB,North America,Barbados,2021-01-27,142.673,1.56
BRB,North America,Barbados,2021-01-28,159.575,1.56
BRB,North America,Barbados,2021-01-29,170.014,1.56
BRB,North America,Barbados,2021-01-30,90.475,1.56
BRB,North America,Barbados,2021-01-31,78.545,1.56
BRB,North America,Barbados,2021-02-01,78.047,1.56
BRB,North America,Barbados,2021-02-02,91.967,1.56
BRB,North America,Barbados,2021-02-03,83.516,1.56
BRB,North America,Barbados,2021-02-04,81.527,1.56
BRB,North America,Barbados,2021-02-05,78.545,1.56
BRB,North America,Barbados,2021-02-06,76.059,1.56
BRB,North America,Barbados,2021-02-07,81.527,1.56
BRB,North America,Barbados,2021-02-08,86.498,1.56
BRB,North America,Barbados,2021-02-09,113.343,1.56
BRB,North America,Barbados,2021-02-10,122.291,1.56
BRB,North America,Barbados,2021-02-11,130.742,1.56
BRB,North America,Barbados,2021-02-12,144.661,1.56
BRB,North America,Barbados,2021-02-13,191.39,1.56
BRB,North America,Barbados,2021-02-14,174.985,1.56
BRB,North America,Barbados,2021-02-15,266.455,1.56
BRB,North America,Barbados,2021-02-16,257.01,2.33
BRB,North America,Barbados,2021-02-17,298.27,3.17
BRB,North America,Barbados,2021-02-18,369.358,4.0
BRB,North America,Barbados,2021-02-19,362.896,5.01
BRB,North America,Barbados,2021-02-20,325.115,5.51
BRB,North America,Barbados,2021-02-21,353.451,5.76
BRB,North America,Barbados,2021-02-22,259.992,6.64
BRB,North America,Barbados,2021-02-23,258.998,7.67
BRB,North America,Barbados,2021-02-24,223.703,8.9
BRB,North America,Barbados,2021-02-25,150.129,10.19
BRB,North America,Barbados,2021-02-26,157.586,11.7
BRB,North America,Barbados,2021-02-27,160.569,12.79
BRB,North America,Barbados,2021-02-28,147.147,13.44
BRB,North America,Barbados,2021-03-01,161.066,14.31
BRB,North America,Barbados,2021-03-02,143.17,15.05
BRB,North America,Barbados,2021-03-03,127.262,15.61
BRB,North America,Barbados,2021-03-04,117.817,16.16
BRB,North America,Barbados,2021-03-05,110.857,16.87
BRB,North America,Barbados,2021-03-06,112.349,17.01
BRB,North America,Barbados,2021-03-07,107.874,17.16
BRB,North America,Barbados,2021-03-08,93.458,17.19
BRB,North America,Barbados,2021-03-09,95.944,17.31
BRB,North America,Barbados,2021-03-10,94.452,17.49
BRB,North America,Barbados,2021-03-11,92.464,17.64
BRB,North America,Barbados,2021-03-12,86.498,17.74
BRB,North America,Barbados,2021-03-13,69.596,17.95
BRB,North America,Barbados,2021-03-14,67.608,18.2
BRB,North America,Barbados,2021-03-15,69.099,18.49
BRB,North America,Barbados,2021-03-16,62.14,19.01
BRB,North America,Barbados,2021-03-17,58.66,19.49
BRB,North America,Barbados,2021-03-18,59.654,20.26
BRB,North America,Barbados,2021-03-19,60.151,20.95
BRB,North America,Barbados,2021-03-20,64.128,21.26
BRB,North America,Barbados,2021-03-21,64.625,21.49
BRB,North America,Barbados,2021-03-22,58.163,21.5
BRB,North America,Barbados,2021-03-23,57.666,21.84
BRB,North America,Barbados,2021-03-24,55.18,21.85
BRB,North America,Barbados,2021-03-25,50.209,21.85
BRB,North America,Barbados,2021-03-26,45.238,22.16
BRB,North America,Barbados,2021-03-27,37.781,22.17
BRB,North America,Barbados,2021-03-28,38.775,22.17
BRB,North America,Barbados,2021-03-29,37.284,22.17
BRB,North America,Barbados,2021-03-30,33.804,22.17
BRB,North America,Barbados,2021-03-31,34.798,22.18
BRB,North America,Barbados,2021-04-01,32.81,22.18
BRB,North America,Barbados,2021-04-02,30.821,22.18
BRB,North America,Barbados,2021-04-03,29.33,22.18
BRB,North America,Barbados,2021-04-04,19.388,22.18
BRB,North America,Barbados,2021-04-05,22.37,22.18
BRB,North America,Barbados,2021-04-06,24.359,22.18
BLR,Europe,Belarus,2020-02-28,0.091,0.0
BLR,Europe,Belarus,2020-02-29,0.091,0.0
BLR,Europe,Belarus,2020-03-01,0.091,0.0
BLR,Europe,Belarus,2020-03-02,0.091,0.0
BLR,Europe,Belarus,2020-03-03,0.091,0.0
BLR,Europe,Belarus,2020-03-04,0.091,0.0
BLR,Europe,Belarus,2020-03-05,0.091,0.0
BLR,Europe,Belarus,2020-03-06,0.076,0.0
BLR,Europe,Belarus,2020-03-07,0.076,0.0
BLR,Europe,Belarus,2020-03-08,0.076,0.0
BLR,Europe,Belarus,2020-03-09,0.076,0.0
BLR,Europe,Belarus,2020-03-10,0.121,0.0
BLR,Europe,Belarus,2020-03-11,0.045,0.0
BLR,Europe,Belarus,2020-03-12,0.091,0.0
BLR,Europe,Belarus,2020-03-13,0.317,0.0
BLR,Europe,Belarus,2020-03-14,0.317,0.0
BLR,Europe,Belarus,2020-03-15,0.317,0.0
BLR,Europe,Belarus,2020-03-16,0.454,0.0
BLR,Europe,Belarus,2020-03-17,0.408,0.0
BLR,Europe,Belarus,2020-03-18,0.635,0.0
BLR,Europe,Belarus,2020-03-19,0.59,0.0
BLR,Europe,Belarus,2020-03-20,0.635,0.0
BLR,Europe,Belarus,2020-03-21,0.741,0.0
BLR,Europe,Belarus,2020-03-22,0.741,0.0
BLR,Europe,Belarus,2020-03-23,0.68,0.0
BLR,Europe,Belarus,2020-03-24,0.68,0.0
BLR,Europe,Belarus,2020-03-25,0.529,0.0
BLR,Europe,Belarus,2020-03-26,0.529,0.0
BLR,Europe,Belarus,2020-03-27,0.378,0.0
BLR,Europe,Belarus,2020-03-28,0.272,0.0
BLR,Europe,Belarus,2020-03-29,0.272,0.0
BLR,Europe,Belarus,2020-03-30,1.073,0.0
BLR,Europe,Belarus,2020-03-31,1.073,0.0
BLR,Europe,Belarus,2020-04-01,1.164,0.0
BLR,Europe,Belarus,2020-04-02,3.296,0.0
BLR,Europe,Belarus,2020-04-03,3.885,0.0
BLR,Europe,Belarus,2020-04-04,5.231,0.0
BLR,Europe,Belarus,2020-04-05,7.075,0.0
BLR,Europe,Belarus,2020-04-06,8.285,0.0
BLR,Europe,Belarus,2020-04-07,10.719,0.0
BLR,Europe,Belarus,2020-04-08,13.652,0.0
BLR,Europe,Belarus,2020-04-09,17.87,0.0
BLR,Europe,Belarus,2020-04-10,24.643,0.0
BLR,Europe,Belarus,2020-04-11,27.001,0.0
BLR,Europe,Belarus,2020-04-12,30.478,0.0
BLR,Europe,Belarus,2020-04-13,33.547,0.0
BLR,Europe,Belarus,2020-04-14,36.586,0.0
BLR,Europe,Belarus,2020-04-15,40.245,0.0
BLR,Europe,Belarus,2020-04-16,41.091,0.0
BLR,Europe,Belarus,2020-04-17,42.301,0.0
BLR,Europe,Belarus,2020-04-18,46.428,0.0
BLR,Europe,Belarus,2020-04-19,48.817,0.0
BLR,Europe,Belarus,2020-04-20,50.571,0.0
BLR,Europe,Belarus,2020-04-21,52.037,0.0
BLR,Europe,Belarus,2020-04-22,53.715,0.0
BLR,Europe,Belarus,2020-04-23,57.721,0.0
BLR,Europe,Belarus,2020-04-24,60.382,0.0
BLR,Europe,Belarus,2020-04-25,64.903,0.0
BLR,Europe,Belarus,2020-04-26,70.391,0.0
BLR,Europe,Belarus,2020-04-27,75.969,0.0
BLR,Europe,Belarus,2020-04-28,82.924,0.0
BLR,Europe,Belarus,2020-04-29,89.198,0.0
BLR,Europe,Belarus,2020-04-30,90.785,0.0
BLR,Europe,Belarus,2020-05-01,92.886,0.0
BLR,Europe,Belarus,2020-05-02,94.308,0.0
BLR,Europe,Belarus,2020-05-03,94.368,0.0
BLR,Europe,Belarus,2020-05-04,93.733,0.0
BLR,Europe,Belarus,2020-05-05,92.856,0.0
BLR,Europe,Belarus,2020-05-06,91.828,0.0
BLR,Europe,Belarus,2020-05-07,92.841,0.0
BLR,Europe,Belarus,2020-05-08,93.491,0.0
BLR,Europe,Belarus,2020-05-09,94.096,0.0
BLR,Europe,Belarus,2020-05-10,94.761,0.0
BLR,Europe,Belarus,2020-05-11,97.014,0.0
BLR,Europe,Belarus,2020-05-12,98.616,0.0
BLR,Europe,Belarus,2020-05-13,99.327,0.0
BLR,Europe,Belarus,2020-05-14,99.841,0.0
BLR,Europe,Belarus,2020-05-15,100.219,0.0
BLR,Europe,Belarus,2020-05-16,100.219,0.0
BLR,Europe,Belarus,2020-05-17,100.945,0.0
BLR,Europe,Belarus,2020-05-18,100.778,0.0
BLR,Europe,Belarus,2020-05-19,100.31,0.0
BLR,Europe,Belarus,2020-05-20,99.796,0.0
BLR,Europe,Belarus,2020-05-21,99.765,0.0
BLR,Europe,Belarus,2020-05-22,99.372,0.0
BLR,Europe,Belarus,2020-05-23,99.221,0.0
BLR,Europe,Belarus,2020-05-24,98.994,0.0
BLR,Europe,Belarus,2020-05-25,99.357,0.0
BLR,Europe,Belarus,2020-05-26,99.04,0.0
BLR,Europe,Belarus,2020-05-27,98.722,0.0
BLR,Europe,Belarus,2020-05-28,98.072,0.0
BLR,Europe,Belarus,2020-05-29,97.679,0.0
BLR,Europe,Belarus,2020-05-30,96.968,0.0
BLR,Europe,Belarus,2020-05-31,96.122,0.0
BLR,Europe,Belarus,2020-06-01,94.625,0.0
BLR,Europe,Belarus,2020-06-02,93.673,0.0
BLR,Europe,Belarus,2020-06-03,93.128,0.0
BLR,Europe,Belarus,2020-06-04,92.569,0.0
BLR,Europe,Belarus,2020-06-05,92.282,0.0
BLR,Europe,Belarus,2020-06-06,92.115,0.0
BLR,Europe,Belarus,2020-06-07,91.828,0.0
BLR,Europe,Belarus,2020-06-08,91.465,0.0
BLR,Europe,Belarus,2020-06-09,90.861,0.0
BLR,Europe,Belarus,2020-06-10,89.954,0.0
BLR,Europe,Belarus,2020-06-11,88.215,0.0
BLR,Europe,Belarus,2020-06-12,85.448,0.0
BLR,Europe,Belarus,2020-06-13,82.999,0.0
BLR,Europe,Belarus,2020-06-14,80.777,0.0
BLR,Europe,Belarus,2020-06-15,79.023,0.0
BLR,Europe,Belarus,2020-06-16,77.164,0.0
BLR,Europe,Belarus,2020-06-17,75.077,0.0
BLR,Europe,Belarus,2020-06-18,73.187,0.0
BLR,Europe,Belarus,2020-06-19,72.764,0.0
BLR,Europe,Belarus,2020-06-20,70.98,0.0
BLR,Europe,Belarus,2020-06-21,68.516,0.0
BLR,Europe,Belarus,2020-06-22,65.659,0.0
BLR,Europe,Belarus,2020-06-23,62.257,0.0
BLR,Europe,Belarus,2020-06-24,59.158,0.0
BLR,Europe,Belarus,2020-06-25,56.315,0.0
BLR,Europe,Belarus,2020-06-26,51.1,0.0
BLR,Europe,Belarus,2020-06-27,47.759,0.0
BLR,Europe,Belarus,2020-06-28,44.901,0.0
BLR,Europe,Belarus,2020-06-29,41.832,0.0
BLR,Europe,Belarus,2020-06-30,39.776,0.0
BLR,Europe,Belarus,2020-07-01,37.478,0.0
BLR,Europe,Belarus,2020-07-02,35.014,0.0
BLR,Europe,Belarus,2020-07-03,34.53,0.0
BLR,Europe,Belarus,2020-07-04,32.882,0.0
BLR,Europe,Belarus,2020-07-05,31.431,0.0
BLR,Europe,Belarus,2020-07-06,30.448,0.0
BLR,Europe,Belarus,2020-07-07,28.498,0.0
BLR,Europe,Belarus,2020-07-08,27.213,0.0
BLR,Europe,Belarus,2020-07-09,25.898,0.0
BLR,Europe,Belarus,2020-07-10,24.295,0.0
BLR,Europe,Belarus,2020-07-11,22.632,0.0
BLR,Europe,Belarus,2020-07-12,20.833,0.0
BLR,Europe,Belarus,2020-07-13,19.805,0.0
BLR,Europe,Belarus,2020-07-14,19.14,0.0
BLR,Europe,Belarus,2020-07-15,18.429,0.0
BLR,Europe,Belarus,2020-07-16,18.323,0.0
BLR,Europe,Belarus,2020-07-17,17.809,0.0
BLR,Europe,Belarus,2020-07-18,17.93,0.0
BLR,Europe,Belarus,2020-07-19,17.583,0.0
BLR,Europe,Belarus,2020-07-20,16.615,0.0
BLR,Europe,Belarus,2020-07-21,16.313,0.0
BLR,Europe,Belarus,2020-07-22,16.297,0.0
BLR,Europe,Belarus,2020-07-23,16.101,0.0
BLR,Europe,Belarus,2020-07-24,16.086,0.0
BLR,Europe,Belarus,2020-07-25,15.859,0.0
BLR,Europe,Belarus,2020-07-26,15.678,0.0
BLR,Europe,Belarus,2020-07-27,15.693,0.0
BLR,Europe,Belarus,2020-07-28,15.39,0.0
BLR,Europe,Belarus,2020-07-29,15.073,0.0
BLR,Europe,Belarus,2020-07-30,14.771,0.0
BLR,Europe,Belarus,2020-07-31,14.544,0.0
BLR,Europe,Belarus,2020-08-01,14.272,0.0
BLR,Europe,Belarus,2020-08-02,14.136,0.0
BLR,Europe,Belarus,2020-08-03,13.833,0.0
BLR,Europe,Belarus,2020-08-04,13.365,0.0
BLR,Europe,Belarus,2020-08-05,12.971,0.0
BLR,Europe,Belarus,2020-08-06,12.669,0.0
BLR,Europe,Belarus,2020-08-07,12.185,0.0
BLR,Europe,Belarus,2020-08-08,11.974,0.0
BLR,Europe,Belarus,2020-08-09,11.838,0.0
BLR,Europe,Belarus,2020-08-10,11.807,0.0
BLR,Europe,Belarus,2020-08-11,11.414,0.0
BLR,Europe,Belarus,2020-08-12,10.976,0.0
BLR,Europe,Belarus,2020-08-13,10.583,0.0
BLR,Europe,Belarus,2020-08-14,10.492,0.0
BLR,Europe,Belarus,2020-08-15,8.617,0.0
BLR,Europe,Belarus,2020-08-16,10.069,0.0
BLR,Europe,Belarus,2020-08-17,9.706,0.0
BLR,Europe,Belarus,2020-08-18,10.099,0.0
BLR,Europe,Belarus,2020-08-19,10.568,0.0
BLR,Europe,Belarus,2020-08-20,11.293,0.0
BLR,Europe,Belarus,2020-08-21,12.14,0.0
BLR,Europe,Belarus,2020-08-22,14.771,0.0
BLR,Europe,Belarus,2020-08-23,14.393,0.0
BLR,Europe,Belarus,2020-08-24,15.965,0.0
BLR,Europe,Belarus,2020-08-25,15.935,0.0
BLR,Europe,Belarus,2020-08-26,17.734,0.0
BLR,Europe,Belarus,2020-08-27,18.369,0.0
BLR,Europe,Belarus,2020-08-28,18.671,0.0
BLR,Europe,Belarus,2020-08-29,18.716,0.0
BLR,Europe,Belarus,2020-08-30,18.429,0.0
BLR,Europe,Belarus,2020-08-31,18.112,0.0
BLR,Europe,Belarus,2020-09-01,18.671,0.0
BLR,Europe,Belarus,2020-09-02,17.643,0.0
BLR,Europe,Belarus,2020-09-03,17.189,0.0
BLR,Europe,Belarus,2020-09-04,17.22,0.0
BLR,Europe,Belarus,2020-09-05,17.235,0.0
BLR,Europe,Belarus,2020-09-06,17.719,0.0
BLR,Europe,Belarus,2020-09-07,17.96,0.0
BLR,Europe,Belarus,2020-09-08,18.837,0.0
BLR,Europe,Belarus,2020-09-09,19.064,0.0
BLR,Europe,Belarus,2020-09-10,19.487,0.0
BLR,Europe,Belarus,2020-09-11,19.639,0.0
BLR,Europe,Belarus,2020-09-12,19.835,0.0
BLR,Europe,Belarus,2020-09-13,19.865,0.0
BLR,Europe,Belarus,2020-09-14,20.092,0.0
BLR,Europe,Belarus,2020-09-15,20.319,0.0
BLR,Europe,Belarus,2020-09-16,20.576,0.0
BLR,Europe,Belarus,2020-09-17,21.105,0.0
BLR,Europe,Belarus,2020-09-18,21.861,0.0
BLR,Europe,Belarus,2020-09-19,22.466,0.0
BLR,Europe,Belarus,2020-09-20,22.692,0.0
BLR,Europe,Belarus,2020-09-21,23.252,0.0
BLR,Europe,Belarus,2020-09-22,23.464,0.0
BLR,Europe,Belarus,2020-09-23,24.098,0.0
BLR,Europe,Belarus,2020-09-24,25.157,0.0
BLR,Europe,Belarus,2020-09-25,26.109,0.0
BLR,Europe,Belarus,2020-09-26,27.636,0.0
BLR,Europe,Belarus,2020-09-27,29.254,0.0
BLR,Europe,Belarus,2020-09-28,30.962,0.0
BLR,Europe,Belarus,2020-09-29,32.595,0.0
BLR,Europe,Belarus,2020-09-30,34.379,0.0
BLR,Europe,Belarus,2020-10-01,35.8,0.0
BLR,Europe,Belarus,2020-10-02,37.251,0.0
BLR,Europe,Belarus,2020-10-03,38.748,0.0
BLR,Europe,Belarus,2020-10-04,33.91,0.0
BLR,Europe,Belarus,2020-10-05,41.575,0.0
BLR,Europe,Belarus,2020-10-06,42.785,0.0
BLR,Europe,Belarus,2020-10-07,43.45,0.0
BLR,Europe,Belarus,2020-10-08,44.795,0.0
BLR,Europe,Belarus,2020-10-09,46.111,0.0
BLR,Europe,Belarus,2020-10-10,39.595,0.0
BLR,Europe,Belarus,2020-10-11,55.665,0.0
BLR,Europe,Belarus,2020-10-12,49.92,0.0
BLR,Europe,Belarus,2020-10-13,51.916,0.0
BLR,Europe,Belarus,2020-10-14,54.668,0.0
BLR,Europe,Belarus,2020-10-15,56.724,0.0
BLR,Europe,Belarus,2020-10-16,59.279,0.0
BLR,Europe,Belarus,2020-10-17,69.423,0.0
BLR,Europe,Belarus,2020-10-18,62.952,0.0
BLR,Europe,Belarus,2020-10-19,64.888,0.0
BLR,Europe,Belarus,2020-10-20,66.294,0.0
BLR,Europe,Belarus,2020-10-21,68.35,0.0
BLR,Europe,Belarus,2020-10-22,70.239,0.0
BLR,Europe,Belarus,2020-10-23,72.19,0.0
BLR,Europe,Belarus,2020-10-24,74.306,0.0
BLR,Europe,Belarus,2020-10-25,77.481,0.0
BLR,Europe,Belarus,2020-10-26,81.896,0.0
BLR,Europe,Belarus,2020-10-27,86.174,0.0
BLR,Europe,Belarus,2020-10-28,89.243,0.0
BLR,Europe,Belarus,2020-10-29,92.962,0.0
BLR,Europe,Belarus,2020-10-30,95.729,0.0
BLR,Europe,Belarus,2020-10-31,98.329,0.0
BLR,Europe,Belarus,2020-11-01,100.325,0.0
BLR,Europe,Belarus,2020-11-02,101.186,0.0
BLR,Europe,Belarus,2020-11-03,101.595,0.0
BLR,Europe,Belarus,2020-11-04,102.32,0.0
BLR,Europe,Belarus,2020-11-05,102.29,0.0
BLR,Europe,Belarus,2020-11-06,102.608,0.0
BLR,Europe,Belarus,2020-11-07,102.819,0.0
BLR,Europe,Belarus,2020-11-08,103.106,0.0
BLR,Europe,Belarus,2020-11-09,103.741,0.0
BLR,Europe,Belarus,2020-11-10,105.389,0.0
BLR,Europe,Belarus,2020-11-11,106.493,0.0
BLR,Europe,Belarus,2020-11-12,108.247,0.0
BLR,Europe,Belarus,2020-11-13,110.907,0.0
BLR,Europe,Belarus,2020-11-14,114.702,0.0
BLR,Europe,Belarus,2020-11-15,119.525,0.0
BLR,Europe,Belarus,2020-11-16,123.758,0.0
BLR,Europe,Belarus,2020-11-17,126.978,0.0
BLR,Europe,Belarus,2020-11-18,130.788,0.0
BLR,Europe,Belarus,2020-11-19,135.082,0.0
BLR,Europe,Belarus,2020-11-20,139.466,0.0
BLR,Europe,Belarus,2020-11-21,144.606,0.0
BLR,Europe,Belarus,2020-11-22,148.37,0.0
BLR,Europe,Belarus,2020-11-23,151.696,0.0
BLR,Europe,Belarus,2020-11-24,155.022,0.0
BLR,Europe,Belarus,2020-11-25,157.85,0.0
BLR,Europe,Belarus,2020-11-26,160.586,0.0
BLR,Europe,Belarus,2020-11-27,163.065,0.0
BLR,Europe,Belarus,2020-11-28,164.623,0.0
BLR,Europe,Belarus,2020-11-29,166.437,0.0
BLR,Europe,Belarus,2020-11-30,168.795,0.0
BLR,Europe,Belarus,2020-12-01,170.322,0.0
BLR,Europe,Belarus,2020-12-02,173.24,0.0
BLR,Europe,Belarus,2020-12-03,175.326,0.0
BLR,Europe,Belarus,2020-12-04,177.639,0.0
BLR,Europe,Belarus,2020-12-05,180.739,0.0
BLR,Europe,Belarus,2020-12-06,183.672,0.0
BLR,Europe,Belarus,2020-12-07,186.045,0.0
BLR,Europe,Belarus,2020-12-08,187.209,0.0
BLR,Europe,Belarus,2020-12-09,189.658,0.0
BLR,Europe,Belarus,2020-12-10,193.257,0.0
BLR,Europe,Belarus,2020-12-11,196.174,0.0
BLR,Europe,Belarus,2020-12-12,197.369,0.0
BLR,Europe,Belarus,2020-12-13,198.623,0.0
BLR,Europe,Belarus,2020-12-14,199.485,0.0
BLR,Europe,Belarus,2020-12-15,203.446,0.0
BLR,Europe,Belarus,2020-12-16,203.25,0.0
BLR,Europe,Belarus,2020-12-17,201.662,0.0
BLR,Europe,Belarus,2020-12-18,200.906,0.0
BLR,Europe,Belarus,2020-12-19,200.241,0.0
BLR,Europe,Belarus,2020-12-20,199.984,0.0
BLR,Europe,Belarus,2020-12-21,200.589,0.0
BLR,Europe,Belarus,2020-12-22,199.788,0.0
BLR,Europe,Belarus,2020-12-23,201.058,0.0
BLR,Europe,Belarus,2020-12-24,202.312,0.0
BLR,Europe,Belarus,2020-12-25,201.95,0.0
BLR,Europe,Belarus,2020-12-26,201.723,0.0
BLR,Europe,Belarus,2020-12-27,199.924,0.0
BLR,Europe,Belarus,2020-12-28,199.138,0.0
BLR,Europe,Belarus,2020-12-29,198.503,0.22
BLR,Europe,Belarus,2020-12-30,199.032,0.22
BLR,Europe,Belarus,2020-12-31,199.122,0.22
BLR,Europe,Belarus,2021-01-01,199.818,0.22
BLR,Europe,Belarus,2021-01-02,199.606,0.22
BLR,Europe,Belarus,2021-01-03,199.788,0.22
BLR,Europe,Belarus,2021-01-04,200.211,0.22
BLR,Europe,Belarus,2021-01-05,192.002,0.22
BLR,Europe,Belarus,2021-01-06,190.445,0.22
BLR,Europe,Belarus,2021-01-07,189.159,0.22
BLR,Europe,Belarus,2021-01-08,187.134,0.22
BLR,Europe,Belarus,2021-01-09,185.093,0.22
BLR,Europe,Belarus,2021-01-10,185.032,0.22
BLR,Europe,Belarus,2021-01-11,183.868,0.22
BLR,Europe,Belarus,2021-01-12,190.792,0.22
BLR,Europe,Belarus,2021-01-13,192.576,0.22
BLR,Europe,Belarus,2021-01-14,194.526,0.22
BLR,Europe,Belarus,2021-01-15,196.583,0.22
BLR,Europe,Belarus,2021-01-16,199.092,0.22
BLR,Europe,Belarus,2021-01-17,200.468,0.22
BLR,Europe,Belarus,2021-01-18,202.086,0.22
BLR,Europe,Belarus,2021-01-19,196.416,0.22
BLR,Europe,Belarus,2021-01-20,193.483,0.22
BLR,Europe,Belarus,2021-01-21,191.019,0.22
BLR,Europe,Belarus,2021-01-22,189.084,0.22
BLR,Europe,Belarus,2021-01-23,186.287,0.22
BLR,Europe,Belarus,2021-01-24,183.687,0.22
BLR,Europe,Belarus,2021-01-25,170.458,0.22
BLR,Europe,Belarus,2021-01-26,162.763,0.22
BLR,Europe,Belarus,2021-01-27,160.843,0.22
BLR,Europe,Belarus,2021-01-28,159.543,0.22
BLR,Europe,Belarus,2021-01-29,160.359,0.22
BLR,Europe,Belarus,2021-01-30,161.932,0.22
BLR,Europe,Belarus,2021-01-31,162.143,0.22
BLR,Europe,Belarus,2021-02-01,161.16,0.22
BLR,Europe,Belarus,2021-02-02,158.923,0.22
BLR,Europe,Belarus,2021-02-03,159.83,0.22
BLR,Europe,Belarus,2021-02-04,159.679,0.22
BLR,Europe,Belarus,2021-02-05,158.046,0.22
BLR,Europe,Belarus,2021-02-06,157.063,0.22
BLR,Europe,Belarus,2021-02-07,156.549,0.22
BLR,Europe,Belarus,2021-02-08,154.267,0.22
BLR,Europe,Belarus,2021-02-09,152.18,0.22
BLR,Europe,Belarus,2021-02-10,153.511,0.22
BLR,Europe,Belarus,2021-02-11,153.269,0.22
BLR,Europe,Belarus,2021-02-12,152.876,0.22
BLR,Europe,Belarus,2021-02-13,152.241,0.22
BLR,Europe,Belarus,2021-02-14,151.122,0.22
BLR,Europe,Belarus,2021-02-15,155.536,0.22
BLR,Europe,Belarus,2021-02-16,164.199,0.22
BLR,Europe,Belarus,2021-02-17,157.441,0.22
BLR,Europe,Belarus,2021-02-18,152.815,0.22
BLR,Europe,Belarus,2021-02-19,151.757,0.21
BLR,Europe,Belarus,2021-02-20,150.593,0.21
BLR,Europe,Belarus,2021-02-21,145.513,0.21
BLR,Europe,Belarus,2021-02-22,146.178,0.21
BLR,Europe,Belarus,2021-02-23,143.729,0.21
BLR,Europe,Belarus,2021-02-24,142.626,0.21
BLR,Europe,Belarus,2021-02-25,139.677,0.21
BLR,Europe,Belarus,2021-02-26,138.755,0.21
BLR,Europe,Belarus,2021-02-27,135.596,0.21
BLR,Europe,Belarus,2021-02-28,135.973,0.21
BLR,Europe,Belarus,2021-03-01,133.207,0.21
BLR,Europe,Belarus,2021-03-02,131.65,0.21
BLR,Europe,Belarus,2021-03-03,132.133,0.21
BLR,Europe,Belarus,2021-03-04,131.876,0.21
BLR,Europe,Belarus,2021-03-05,130.062,0.21
BLR,Europe,Belarus,2021-03-06,128.097,0.21
BLR,Europe,Belarus,2021-03-07,124.045,0.21
BLR,Europe,Belarus,2021-03-08,123.577,0.21
BLR,Europe,Belarus,2021-03-09,126.661,0.21
BLR,Europe,Belarus,2021-03-10,116.048,0.21
BLR,Europe,Belarus,2021-03-11,110.953,0.21
BLR,Europe,Belarus,2021-03-12,106.478,0.21
BLR,Europe,Belarus,2021-03-13,104.255,0.43
BLR,Europe,Belarus,2021-03-14,102.985,0.43
BLR,Europe,Belarus,2021-03-15,103.242,0.43
BLR,Europe,Belarus,2021-03-16,100.264,0.43
BLR,Europe,Belarus,2021-03-17,108.05,0.43
BLR,Europe,Belarus,2021-03-18,114.354,0.43
BLR,Europe,Belarus,2021-03-19,117.801,0.43
BLR,Europe,Belarus,2021-03-20,120.417,0.43
BLR,Europe,Belarus,2021-03-21,122.79,0.43
BLR,Europe,Belarus,2021-03-22,123.335,0.43
BLR,Europe,Belarus,2021-03-23,125.905,0.43
BLR,Europe,Belarus,2021-03-24,129.745,0.43
BLR,Europe,Belarus,2021-03-25,128.036,0.43
BLR,Europe,Belarus,2021-03-26,128.203,0.43
BLR,Europe,Belarus,2021-03-27,126.056,0.43
BLR,Europe,Belarus,2021-03-28,124.514,0.43
BLR,Europe,Belarus,2021-03-29,123.531,0.43
BLR,Europe,Belarus,2021-03-30,122.76,0.43
BLR,Europe,Belarus,2021-03-31,120.266,0.43
BLR,Europe,Belarus,2021-04-01,121.702,0.43
BLR,Europe,Belarus,2021-04-02,125.119,0.43
